dates_document_date,document_digital_id,document_if_published_publication_details,document_if_published_volume_link,document_if_published_volume_reference,document_if_published_volume_reference_noDoc,document_language_code,document_publication_date,document_reference,document_related_to_dodis_docs_item1,document_related_to_dodis_docs_item2,document_related_to_dodis_docs_item3,document_related_to_dodis_docs_item4,document_related_to_dodis_docs_item5,document_related_to_dodis_docs_item6,document_summary,document_type_document,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,locations_archives_recipient_location,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
30.6.1954,10611,,,,,en,30.6.1954,,,,,,,,"Conclu: 30.6.1954; En vigueur: 30.6.1954; Message du CF: 27.8.1954; publié FF/BBl 1954, II, 281/301.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norway (Economy),Norway (General),European Payments Union (1950–1958),,,,,,,,,
7.12.1956,10612,,,,,de,7.12.1956,,,,,,,,"Conclu: 7.12.1956; Echange ratifications: 3.7.1957; En vigueur: 3.7.1957; Message du CF: 25.1.1957; publié FF/BBL 1957, I, 229/221.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norway (Economy),Norway (General),Financial relations,,,,,,,,,
31.3.1958,10613,,,,,fr,31.3.1958,,,,,,,,Conclu: 31.3.1958; En vigueur: 31.3.1958.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norway (Economy),Norway (General),European Payments Union (1950–1958),,,,,,,,,
3.6.1955,10614,,,,,en,3.6.1955,,,,,,,,Conclu: 3.6.1955; En vigueur: 3.6.1955.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America (USA) (Economy),Pakistan (Economy),United States of America (USA) (General),Pakistan (General),Trade relations,,,,,,,
1.12.1952,10615,,,,,fr,1.12.1952,,,,,,,,Conclu: 1.12.1952; En vigueur: 1.10.1952.,Treaty (Acc),Netherlands (the),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands (the) (Economy),Netherlands (the) (General),Trade relations,,,,,,,,,
26.8.1953,10616,,,,,fr,26.8.1953,,,,,,,,,Treaty (Acc),Netherlands (the),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands (the) (Economy),Netherlands (the) (General),,,,,,,,,,
23.9.1955,10617,,,,,fr,23.9.1955,,,,,,,,Conclu: 23.9.1955; En vigueur: 1.10.1955.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands (the) (Economy),Netherlands (the) (General),Trade relations,,,,,,,,,
14.4.1959,10618,,,,,fr,14.4.1959,,,,,,,,Conclu: 14.4.1959; Echange ratifications: 17.11.1959; En vigueur: 26.10.1959.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands (the) (Economy),Netherlands (the) (General),European Payments Union (1950–1958),,,,,,,,,
13.2.1960,10619,,,,,fr,13.2.1960,,,,,,,,,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#6000*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines (the) (Others),Philippines (the) (General),,,,,,,,,,
15.9.1951,10620,,,,,fr,15.9.1951,,http://dodis.ch/8320,http://dodis.ch/2548,,,,,Beilagen:,Treaty (Acc),Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null; CH-BAR#null,Gemischte schweizerisch-polnische Regierungskommission,Poland/National Bank,Schweizerische Verrechnungsstelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland (Economy),Poland (General),Trade relations,East-West-Trade (1945–1990),,,,,,,,
10.5.1958,10622,,,,,fr,10.5.1958,,,,,,,,,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#4877*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portugal (Economy),Portugal (General),Trade relations,,,,,,,,,
28.3.1959,10623,,,,,fr,28.3.1959,,,,,,,,Conclu: 28.3.1959; Echange ratifications: 19.10.1960; En vigueur: 19.10.1960.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portugal (Economy),Portugal (General),European Payments Union (1950–1958),,,,,,,,,
20.6.1951,10625,,,,,de,20.6.1951,,,,,,,,Conclu: 20.6.1951; En vigueur: 1.6.1951.,Treaty (Acc),Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Economy),Sweden (General),Financial relations,,,,,,,,,
25.9.1954,10626,,,,,fr,25.9.1954,,,,,,,,Conclu: 25.9.1954; En vigueur: 1.10.1954.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Economy),Sweden (General),Economic relations,,,,,,,,,
17.12.1954,10627,,,,,ml,17.12.1954,,,,,,,,"Conclu: 17.12.1954; Echange ratifications: 28.7.1955; En vigueur: 1.9.1955; Message du CF: 10.5.1955; publié FF/BBl 1955, I, 885/893.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Economy),Sweden (General),Social Insurances,,,,,,,,,
25.3.1959,10628,,,,,en,25.3.1959,,,,,,,,Conclu: 25.3.1959; En vigueur: 8.2.1960.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#4679*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Economy),Sweden (General),European Payments Union (1950–1958),,,,,,,,,
16.11.1955,10629,,,,,de,16.11.1955,,http://dodis.ch/10423,,,,,,Für das Zahlungsabkommen vom 10.11.1953 siehe KI 2981/1 (,Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,,,,,,,,,
13.10.1959,10630,,,,,de,13.10.1959,,,,,,,,"Ursprüngliche Signatur: KI 1936, heute abgelegt unter KI 1386/3.",Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
8.4.1954,10631,,,,,de,8.4.1954,,,,,,,,Conclu: 8.4.1954; Echange ratifications: 14.10.1954; En vigueur: 14.10.1954.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria (Economy),Austria (General),Financial relations,,,,,,,,,
7.3.1953,10632,,,,,fr,7.3.1953,,,,,,,,"Das Abkommen betr. Entschädigung schweizerischer Lizenzgeber ist integraler Bestandteil (Art. 1-5) vom Protokoll über die vierte Zusammenkunft der schweizerisch-tschechoslowakischen gemischten Kommission (KI 1539/6, siehe",Treaty (Acc),Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1074*; CH-BAR#E2001E#1970/217#7552*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czechoslovakia (Economy),Czechoslovakia (General),Economic relations,,,,,,,,,
13.11.1956,10633,,,,,fr,13.11.1956,,,,,,,,Conclu: 13.11.1956; En vigueur: 13.11.1956.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czechoslovakia (Economy),Czechoslovakia (General),Financial relations,,,,,,,,,
4.6.1959,10634,,,,,de,4.6.1959,,,,,,,,"Conclu: 4.6.1959; Echange ratifications: 28.10.1959; En vigueur: 1.12.1959; Message du CF: 27.7.1959; publié FF/BBl 1959, II, 213/225.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1192*; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czechoslovakia (Economy),Czechoslovakia (General),,,,,,,,,,
13.10.1956,10635,,,,,fr,13.10.1956,,,,,,,,"Conclu: 13.10.1956; En vigueur: 11.7.1957; Message du CF: 10.12.1956; publié FF/BBl 1956, II, 882/861.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thailand (Economy),Thailand (General),Transit and transport,,,,,,,,,
26.10.1957,10636,,,,,fr,26.10.1957,,,,,,,,,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunesia (Economy),Tunesia (General),Trade relations,,,,,,,,,
26.10.1957,10637,,,,,fr,26.10.1957,,,,,,,,Conclu: 26.10.1957; Echange ratifications: 24.8.1958; En vigueur: 26.10.1957.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunesia (Economy),Tunesia (General),Trade relations,,,,,,,,,
9.5.1960,10638,,,,,fr,9.5.1960,,,,,,,,Conclu: 9.5.1960; En vigueur: 1.5.1960.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunesia (Economy),Tunesia (General),Trade relations,,,,,,,,,
2.12.1961,10639,,,,,fr,2.12.1961,,,,,,,,"Conclu: 2.12.1961; En vigueur: 2.12.1961 (prov.), 19.12.1963 (déf.); Message du CF: 12.3.1962; publié FF/BBl 1962, I, 633/609.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunesia (Others),Tunesia (General),Science,Technical cooperation,,,,,,,,
2.12.1961,10640,,,,,fr,2.12.1961,,,,,,,,Conclu: 2.12.1961; En vigueur: 1.1.1962.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunesia (Economy),Tunesia (General),Trade relations,,,,,,,,,
26.11.1953,10641,,,,,fr,26.11.1953,,,,,,,,Conclu: 23./26.11.1953.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey (Economy),Turkey (General),Trade relations,,,,,,,,,
15.4.1954,10642,,,,,fr,15.4.1954,,,,,,,,Conclu: 15.4.1954; En vigueur: 15.4.1954.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey (Economy),Turkey (General),Trade relations,,,,,,,,,
23.2.1957,10643,,,,,fr,23.2.1957,,,,,,,,Conclu: 23.2.1957; En vigueur: 23.2.1957.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey (Economy),Turkey (General),Trade relations,,,,,,,,,
22.12.1958,10644,,,,,fr,22.12.1958,,,,,,,,"Conclu: 22.12.1958; En vigueur: 22.12.1958 (prov.); Message du CF: 10.10.1958; publié FF/BBl 1958, II, 861/842.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#E7110#1970/113#72*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gökmen, O^guz",Turkey (Economy),Turkey (General),Financial relations,,,,,,,,,
23.7.1959,10645,,,,,fr,23.7.1959,,,,,,,,"Conclu: 23.7.1959; En vigueur: 23.7.1959; Message du CF: 10.10.1958; publié FF/BBl 1958, II, 868/842.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#2574*; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey (Economy),Turkey (General),Trade relations,,,,,,,,,
7.7.1955,10646,,,,,fr,7.7.1955,,,,,,,,Briefwechsel vom 7./8.7.1955.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1112*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uruguay (Economy),Uruguay (General),Trade relations,,,,,,,,,
29.3.1951,10647,,,,,ml,29.3.1951,,,,,,,,Conclu: 29.3.1951; En vigueur: 29.3.1951.,Treaty (Acc),Liechtenstein,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1116*; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela (Economy),Venezuela (General),Trade relations,,,,,,,,,
11.7.1955,10648,,,,,fr,11.7.1955,,,,,,,,Conclu: 11.7.1955; En vigueur: 11.7.1955.,Treaty (Acc),Liechtenstein,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela (Economy),Venezuela (General),Trade relations,,,,,,,,,
28.5.1953,10649,,,,,fr,28.5.1953,,,,,,,,"Conclu: 28.5.1953; Echange ratifications: 28.10.1954/17.5.1955; En vigueur: 28.5.1953 (prov.), 17.5.1955 (déf.); Message du CF: 13.12.1954; publié FF/BBl 1954, II, 1266/1254.",Treaty (Acc),Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yugoslavia (Economy),Yugoslavia (General),Transit and transport,,,,,,,,,
20.11.1959,10651,,,,,fr,20.11.1959,,,,,,,,Conclu: 20.11.1959; En vigueur: 20.11.1959.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1201*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yugoslavia (Economy),Yugoslavia (General),Financial relations,,,,,,,,,
24.4.1961,10652,,,,,fr,24.4.1961,,,,,,,,"Conclu: 24.4.1961; Echange ratifications: 3.1.1962; En vigueur: 3.1.1962; Message du CF: 9.6.1961; publié FF/BBl 1961, I, 1565/1545.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#2577*; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yugoslavia (Economy),Yugoslavia (General),Financial relations,,,,,,,,,
10.8.1954,10653,,,,,fr,10.8.1954,,,,,,,,Conclu: 31.7./10.8.1954.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1188*,,UN/Korean Reconstruction Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good offices,UNO – General,Korea (General),,,,,,,,,
17.9.1956,10654,,,,,ml,17.9.1956,,,,,,,,"Conclu: 17.9.1956; Echange ratifications: 21.12.1956; En vigueur: 21.12.1956; Message du CF: 12.10.1956; publié 1956, II, 455/446. Cf. PVCF du 14.9.1956 (E 2001(E) 1970/217/335).",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#2457*; CH-BAR#null; CH-BAR#null; CH-BAR#null; CH-BAR#E2001E#1970/217#6232*,,WBG/WB/International Bank for Reconstruction and Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Riley, Henry W.",UN (Specialized Agencies),Swiss financial market,Multilateral relations,Technical cooperation,Economic relations,Financial relations,,,,,,
21.11.1958,10655,,,,,en,21.11.1958,,,,,,,,"Conclu: 21.11.1958; Message du CF: 20.3.1959; publié FF/BBl 1959, I, 621/625.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Economy),Sweden (General),Trade relations,GATT,,,,,,,,
